date,company,ticker,open,high,low,close,adj_close,volume,daily_return,peer_avg_return,abnormal_return,event_id,event_day,event0_date,group,member,event_category,event_subtype,event_title_en,start_date,peak_date,end_date,sentiment_expected,severity_score,duration_days,source_level,event_type_final
2021-06-14,JYP,035900.KQ,40400.0,41850.0,40150.0,40850.0,39255.00390625,967535,0.0225279533864835,0.0083206943045164,0.014207259081967101,TWICE_20210609_ALCOHOL_FREE,10,2021-05-31,TWICE,,comeback,title_track_release,TWICE Alcohol-Free and Taste of Love comeback,2021-05-31,2021-06-09,2021-06-18,positive,3.0,19,B_korean_news,positive_comeback
2021-09-14,JYP,035900.KQ,39700.0,40450.0,39550.0,40250.0,38678.43359375,288963,0.018987201735648,0.03491860856582147,-0.01593140683017347,TWICE_20211001_THE_FEELS,-10,2021-10-01,TWICE,,comeback,english_single_release,TWICE releases first English single The Feels,2021-10-01,2021-10-01,2021-10-11,positive,4.0,11,A_official,positive_comeback
2021-09-15,JYP,035900.KQ,40300.0,40500.0,39900.0,40050.0,38486.24609375,229416,-0.0049688542720885,0.002668242310944267,-0.007637096583032767,TWICE_20211001_THE_FEELS,-9,2021-10-01,TWICE,,comeback,english_single_release,TWICE releases first English single The Feels,2021-10-01,2021-10-01,2021-10-11,positive,4.0,11,A_official,positive_comeback
2021-09-16,JYP,035900.KQ,40500.0,40900.0,39600.0,39700.0,38149.9140625,275142,-0.0087390188804259,-0.0032572375807427335,-0.005481781299683167,TWICE_20211001_THE_FEELS,-8,2021-10-01,TWICE,,comeback,english_single_release,TWICE releases first English single The Feels,2021-10-01,2021-10-01,2021-10-11,positive,4.0,11,A_official,positive_comeback
2021-09-17,JYP,035900.KQ,39750.0,40300.0,39450.0,40150.0,38582.33984375,288517,0.0113349083969511,0.0005135926880489666,0.010821315708902133,TWICE_20211001_THE_FEELS,-7,2021-10-01,TWICE,,comeback,english_single_release,TWICE releases first English single The Feels,2021-10-01,2021-10-01,2021-10-11,positive,4.0,11,A_official,positive_comeback
2021-09-23,JYP,035900.KQ,39650.0,40050.0,39200.0,39750.0,38197.9609375,245822,-0.0099625607935301,-0.018143618748868332,0.008181057955338232,TWICE_20211001_THE_FEELS,-6,2021-10-01,TWICE,,comeback,english_single_release,TWICE releases first English single The Feels,2021-10-01,2021-10-01,2021-10-11,positive,4.0,11,A_official,positive_comeback
2021-09-24,JYP,035900.KQ,39950.0,39950.0,39300.0,39350.0,37813.578125,208300,-0.010062914434855,-0.010153510815611935,9.059638075693474e-05,TWICE_20211001_THE_FEELS,-5,2021-10-01,TWICE,,comeback,english_single_release,TWICE releases first English single The Feels,2021-10-01,2021-10-01,2021-10-11,positive,4.0,11,A_official,positive_comeback
2021-09-27,JYP,035900.KQ,39350.0,40000.0,39200.0,39700.0,38149.9140625,231891,0.0088945811049188,0.015379645170626635,-0.0064850640657078355,TWICE_20211001_THE_FEELS,-4,2021-10-01,TWICE,,comeback,english_single_release,TWICE releases first English single The Feels,2021-10-01,2021-10-01,2021-10-11,positive,4.0,11,A_official,positive_comeback
2021-09-28,JYP,035900.KQ,39750.0,41200.0,39750.0,40100.0,38534.29296875,659126,0.0100754855075237,0.026018246987610568,-0.015942761480086866,TWICE_20211001_THE_FEELS,-3,2021-10-01,TWICE,,comeback,english_single_release,TWICE releases first English single The Feels,2021-10-01,2021-10-01,2021-10-11,positive,4.0,11,A_official,positive_comeback
2021-09-29,JYP,035900.KQ,39650.0,40950.0,39100.0,40200.0,38630.38671875,596016,0.002493720335752,0.011035677788433168,-0.008541957452681168,TWICE_20211001_THE_FEELS,-2,2021-10-01,TWICE,,comeback,english_single_release,TWICE releases first English single The Feels,2021-10-01,2021-10-01,2021-10-11,positive,4.0,11,A_official,positive_comeback
2021-09-30,JYP,035900.KQ,40850.0,42700.0,40350.0,42650.0,40984.7265625,1186168,0.0609452828130057,0.06799986906624966,-0.007054586253243962,TWICE_20211001_THE_FEELS,-1,2021-10-01,TWICE,,comeback,english_single_release,TWICE releases first English single The Feels,2021-10-01,2021-10-01,2021-10-11,positive,4.0,11,A_official,positive_comeback
2021-10-01,JYP,035900.KQ,42650.0,42850.0,41350.0,41400.0,39783.53515625,561674,-0.029308269372451,-0.00022507391877506686,-0.029083195453675933,TWICE_20211001_THE_FEELS,0,2021-10-01,TWICE,,comeback,english_single_release,TWICE releases first English single The Feels,2021-10-01,2021-10-01,2021-10-11,positive,4.0,11,A_official,positive_comeback
2021-10-05,JYP,035900.KQ,41000.0,43950.0,40250.0,43400.0,41705.4453125,1308794,0.0483091849103325,0.05659002103259933,-0.008280836122266828,TWICE_20211001_THE_FEELS,1,2021-10-01,TWICE,,comeback,english_single_release,TWICE releases first English single The Feels,2021-10-01,2021-10-01,2021-10-11,positive,4.0,11,A_official,positive_comeback
2021-10-06,JYP,035900.KQ,43900.0,44550.0,42350.0,42800.0,41128.87109375,774905,-0.0138249145748166,-0.015266489580445302,0.0014415750056287029,TWICE_20211001_THE_FEELS,2,2021-10-01,TWICE,,comeback,english_single_release,TWICE releases first English single The Feels,2021-10-01,2021-10-01,2021-10-11,positive,4.0,11,A_official,positive_comeback
2021-10-07,JYP,035900.KQ,43150.0,44600.0,42300.0,43100.0,41417.15625,1077193,0.0070093136179905,0.007064826200774066,-5.5512582783566813e-05,TWICE_20211001_THE_FEELS,3,2021-10-01,TWICE,,comeback,english_single_release,TWICE releases first English single The Feels,2021-10-01,2021-10-01,2021-10-11,positive,4.0,11,A_official,positive_comeback
2021-10-08,JYP,035900.KQ,43000.0,43050.0,41800.0,42200.0,40552.30078125,478010,-0.020881575343551,-0.021562170663724334,0.0006805953201733349,TWICE_20211001_THE_FEELS,4,2021-10-01,TWICE,,comeback,english_single_release,TWICE releases first English single The Feels,2021-10-01,2021-10-01,2021-10-11,positive,4.0,11,A_official,positive_comeback
2021-10-12,JYP,035900.KQ,41850.0,42950.0,40550.0,40750.0,39158.9140625,476715,-0.0343602383072245,-0.03458440491710504,0.00022416660988053977,TWICE_20211001_THE_FEELS,5,2021-10-01,TWICE,,comeback,english_single_release,TWICE releases first English single The Feels,2021-10-01,2021-10-01,2021-10-11,positive,4.0,11,A_official,positive_comeback
2021-10-13,JYP,035900.KQ,40800.0,41600.0,40700.0,41050.0,39447.203125,231769,0.0073620290399236,-0.0006516384180582334,0.008013667457981833,TWICE_20211001_THE_FEELS,6,2021-10-01,TWICE,,comeback,english_single_release,TWICE releases first English single The Feels,2021-10-01,2021-10-01,2021-10-11,positive,4.0,11,A_official,positive_comeback
2021-10-14,JYP,035900.KQ,41350.0,42450.0,40750.0,42100.0,40456.20703125,500188,0.0255785917965507,0.04508598924763477,-0.019507397451084065,TWICE_20211001_THE_FEELS,7,2021-10-01,TWICE,,comeback,english_single_release,TWICE releases first English single The Feels,2021-10-01,2021-10-01,2021-10-11,positive,4.0,11,A_official,positive_comeback
2021-10-15,JYP,035900.KQ,42100.0,42500.0,41500.0,41950.0,40312.0625,421948,-0.0035629769033626,0.01949070040510033,-0.02305367730846293,TWICE_20211001_THE_FEELS,8,2021-10-01,TWICE,,comeback,english_single_release,TWICE releases first English single The Feels,2021-10-01,2021-10-01,2021-10-11,positive,4.0,11,A_official,positive_comeback
2021-10-18,JYP,035900.KQ,42200.0,43150.0,41900.0,42800.0,41128.87109375,462842,0.0202621385038286,-0.018992361275414635,0.03925449977924324,TWICE_20211001_THE_FEELS,9,2021-10-01,TWICE,,comeback,english_single_release,TWICE releases first English single The Feels,2021-10-01,2021-10-01,2021-10-11,positive,4.0,11,A_official,positive_comeback
2021-10-19,JYP,035900.KQ,43300.0,44350.0,42600.0,43900.0,42185.92578125,740315,0.0257010382096443,0.037820121669548235,-0.012119083459903934,TWICE_20211001_THE_FEELS,10,2021-10-01,TWICE,,comeback,english_single_release,TWICE releases first English single The Feels,2021-10-01,2021-10-01,2021-10-11,positive,4.0,11,A_official,positive_comeback
2022-06-28,JYP,035900.KQ,52100.0,52200.0,50100.0,50600.0,48975.91796875,209585,-0.0287907154330966,-0.022542919414741864,-0.006247796018354738,TWICE_20220712_CONTRACT_RENEWAL,-10,2022-07-12,TWICE,,contract_member,group_contract_renewal,All TWICE members renew contracts with JYP,2022-07-12,2022-07-12,2022-07-19,positive,5.0,8,B_korean_news,positive_resolution
2022-06-29,JYP,035900.KQ,49500.0,49850.0,48300.0,49200.0,47620.85546875,380825,-0.0276679346952644,-0.008948757753477,-0.018719176941787402,TWICE_20220712_CONTRACT_RENEWAL,-9,2022-07-12,TWICE,,contract_member,group_contract_renewal,All TWICE members renew contracts with JYP,2022-07-12,2022-07-12,2022-07-19,positive,5.0,8,B_korean_news,positive_resolution
2022-06-30,JYP,035900.KQ,49200.0,49750.0,48050.0,48250.0,46701.34375,324577,-0.0193090130300873,-0.020628389617706234,0.0013193765876189333,TWICE_20220712_CONTRACT_RENEWAL,-8,2022-07-12,TWICE,,contract_member,group_contract_renewal,All TWICE members renew contracts with JYP,2022-07-12,2022-07-12,2022-07-19,positive,5.0,8,B_korean_news,positive_resolution
2022-07-01,JYP,035900.KQ,48900.0,49550.0,47900.0,48000.0,46459.37109375,325718,-0.0051812782421276,-0.02309183929000293,0.01791056104787533,TWICE_20220712_CONTRACT_RENEWAL,-7,2022-07-12,TWICE,,contract_member,group_contract_renewal,All TWICE members renew contracts with JYP,2022-07-12,2022-07-12,2022-07-19,positive,5.0,8,B_korean_news,positive_resolution
2022-07-04,JYP,035900.KQ,48350.0,51000.0,47950.0,49550.0,47959.6171875,557338,0.0322915712897331,0.026946711809095733,0.005344859480637364,TWICE_20220712_CONTRACT_RENEWAL,-6,2022-07-12,TWICE,,contract_member,group_contract_renewal,All TWICE members renew contracts with JYP,2022-07-12,2022-07-12,2022-07-19,positive,5.0,8,B_korean_news,positive_resolution
2022-07-05,JYP,035900.KQ,49750.0,51100.0,49400.0,50200.0,48588.7578125,421130,0.0131181327519849,0.030648387019618,-0.0175302542676331,TWICE_20220712_CONTRACT_RENEWAL,-5,2022-07-12,TWICE,,contract_member,group_contract_renewal,All TWICE members renew contracts with JYP,2022-07-12,2022-07-12,2022-07-19,positive,5.0,8,B_korean_news,positive_resolution
2022-07-06,JYP,035900.KQ,50800.0,54400.0,50000.0,51900.0,50234.1953125,1029490,0.0338645722607193,0.01988051831951373,0.013984053941205572,TWICE_20220712_CONTRACT_RENEWAL,-4,2022-07-12,TWICE,,contract_member,group_contract_renewal,All TWICE members renew contracts with JYP,2022-07-12,2022-07-12,2022-07-19,positive,5.0,8,B_korean_news,positive_resolution
2022-07-07,JYP,035900.KQ,52700.0,53600.0,52100.0,52600.0,50911.7265625,393279,0.0134874510437594,0.0229794752197207,-0.0094920241759613,TWICE_20220712_CONTRACT_RENEWAL,-3,2022-07-12,TWICE,,contract_member,group_contract_renewal,All TWICE members renew contracts with JYP,2022-07-12,2022-07-12,2022-07-19,positive,5.0,8,B_korean_news,positive_resolution
2022-07-08,JYP,035900.KQ,53400.0,54200.0,53000.0,53400.0,51686.046875,385157,0.015209075880572,0.0333749058635625,-0.018165829982990503,TWICE_20220712_CONTRACT_RENEWAL,-2,2022-07-12,TWICE,,contract_member,group_contract_renewal,All TWICE members renew contracts with JYP,2022-07-12,2022-07-12,2022-07-19,positive,5.0,8,B_korean_news,positive_resolution
2022-07-11,JYP,035900.KQ,53900.0,55100.0,52900.0,53500.0,51782.83984375,399296,0.0018727098434145,-0.0033842552829469,0.0052569651263614,TWICE_20220712_CONTRACT_RENEWAL,-1,2022-07-12,TWICE,,contract_member,group_contract_renewal,All TWICE members renew contracts with JYP,2022-07-12,2022-07-12,2022-07-19,positive,5.0,8,B_korean_news,positive_resolution
2022-07-12,JYP,035900.KQ,53100.0,53900.0,52100.0,52400.0,50718.14453125,347975,-0.0205607748766313,-0.014971398398966567,-0.0055893764776647325,TWICE_20220712_CONTRACT_RENEWAL,0,2022-07-12,TWICE,,contract_member,group_contract_renewal,All TWICE members renew contracts with JYP,2022-07-12,2022-07-12,2022-07-19,positive,5.0,8,B_korean_news,positive_resolution
2022-07-13,JYP,035900.KQ,52900.0,55000.0,52600.0,54800.0,53041.11328125,508291,0.0458015325968539,0.018733467887922333,0.027068064708931566,TWICE_20220712_CONTRACT_RENEWAL,1,2022-07-12,TWICE,,contract_member,group_contract_renewal,All TWICE members renew contracts with JYP,2022-07-12,2022-07-12,2022-07-19,positive,5.0,8,B_korean_news,positive_resolution
2022-07-14,JYP,035900.KQ,54800.0,55900.0,54100.0,55300.0,53525.06640625,466667,0.0091241132597243,0.033192593125383765,-0.024068479865659465,TWICE_20220712_CONTRACT_RENEWAL,2,2022-07-12,TWICE,,contract_member,group_contract_renewal,All TWICE members renew contracts with JYP,2022-07-12,2022-07-12,2022-07-19,positive,5.0,8,B_korean_news,positive_resolution
2022-07-15,JYP,035900.KQ,55800.0,56400.0,54600.0,55100.0,53331.48046875,374935,-0.0036167341863847,-0.017580868297033498,0.013964134110648799,TWICE_20220712_CONTRACT_RENEWAL,3,2022-07-12,TWICE,,contract_member,group_contract_renewal,All TWICE members renew contracts with JYP,2022-07-12,2022-07-12,2022-07-19,positive,5.0,8,B_korean_news,positive_resolution
2022-07-18,JYP,035900.KQ,55600.0,55700.0,53000.0,55100.0,53331.48046875,358018,0.0,-0.0054015543479905325,0.0054015543479905325,TWICE_20220712_CONTRACT_RENEWAL,4,2022-07-12,TWICE,,contract_member,group_contract_renewal,All TWICE members renew contracts with JYP,2022-07-12,2022-07-12,2022-07-19,positive,5.0,8,B_korean_news,positive_resolution
2022-07-19,JYP,035900.KQ,55100.0,56300.0,54400.0,55800.0,54009.015625,309874,0.0127042255398668,0.0008524184696666331,0.011851807070200168,TWICE_20220712_CONTRACT_RENEWAL,5,2022-07-12,TWICE,,contract_member,group_contract_renewal,All TWICE members renew contracts with JYP,2022-07-12,2022-07-12,2022-07-19,positive,5.0,8,B_korean_news,positive_resolution
2022-07-20,JYP,035900.KQ,56300.0,57700.0,55900.0,56500.0,54686.546875,399216,0.0125447805733822,0.006091202092251333,0.006453578481130867,TWICE_20220712_CONTRACT_RENEWAL,6,2022-07-12,TWICE,,contract_member,group_contract_renewal,All TWICE members renew contracts with JYP,2022-07-12,2022-07-12,2022-07-19,positive,5.0,8,B_korean_news,positive_resolution
2022-07-21,JYP,035900.KQ,56700.0,57000.0,56000.0,56500.0,54686.546875,188700,0.0,0.012297560853395166,-0.012297560853395166,TWICE_20220712_CONTRACT_RENEWAL,7,2022-07-12,TWICE,,contract_member,group_contract_renewal,All TWICE members renew contracts with JYP,2022-07-12,2022-07-12,2022-07-19,positive,5.0,8,B_korean_news,positive_resolution
2022-07-22,JYP,035900.KQ,56500.0,57700.0,55600.0,55700.0,53912.22265625,269195,-0.0141593182052601,0.0172026217633881,-0.0313619399686482,TWICE_20220712_CONTRACT_RENEWAL,8,2022-07-12,TWICE,,contract_member,group_contract_renewal,All TWICE members renew contracts with JYP,2022-07-12,2022-07-12,2022-07-19,positive,5.0,8,B_korean_news,positive_resolution
2022-07-25,JYP,035900.KQ,55700.0,57700.0,55000.0,57100.0,55267.29296875,364147,0.0251347513742861,0.0392886765983803,-0.0141539252240942,TWICE_20220712_CONTRACT_RENEWAL,9,2022-07-12,TWICE,,contract_member,group_contract_renewal,All TWICE members renew contracts with JYP,2022-07-12,2022-07-12,2022-07-19,positive,5.0,8,B_korean_news,positive_resolution
2022-07-26,JYP,035900.KQ,57800.0,57800.0,55200.0,56000.0,54202.59765625,463844,-0.0192644737114592,-0.025764952436129168,0.006500478724669967,TWICE_20220712_CONTRACT_RENEWAL,10,2022-07-12,TWICE,,contract_member,group_contract_renewal,All TWICE members renew contracts with JYP,2022-07-12,2022-07-12,2022-07-19,positive,5.0,8,B_korean_news,positive_resolution
2023-02-07,JYP,035900.KQ,71800.0,73300.0,70900.0,71800.0,69873.5234375,671,0.0041958398421995,-0.0054327771200710665,0.009628616962270567,TWICE_20230221_READY_TO_BE_TOUR,-10,2023-02-21,TWICE,,concert,world_tour_announcement,TWICE announces Ready To Be world tour,2023-02-21,2023-02-21,2023-03-03,positive,4.0,11,C_platform_data,positive_concert
2023-02-08,JYP,035900.KQ,72400.0,73400.0,71700.0,72600.0,70652.0625,671,0.0111421182759787,0.051973224574181597,-0.0408311062982029,TWICE_20230221_READY_TO_BE_TOUR,-9,2023-02-21,TWICE,,concert,world_tour_announcement,TWICE announces Ready To Be world tour,2023-02-21,2023-02-21,2023-03-03,positive,4.0,11,C_platform_data,positive_concert
2023-02-09,JYP,035900.KQ,72700.0,74000.0,71600.0,72800.0,70846.703125,1266,0.0027549178058319,-5.0041680249066587e-05,0.0028049594860809664,TWICE_20230221_READY_TO_BE_TOUR,-8,2023-02-21,TWICE,,concert,world_tour_announcement,TWICE announces Ready To Be world tour,2023-02-21,2023-02-21,2023-03-03,positive,4.0,11,C_platform_data,positive_concert
2023-02-10,JYP,035900.KQ,74100.0,75600.0,72600.0,73300.0,71333.28125,1699,0.0068680418923869,0.051009398577182126,-0.04414135668479523,TWICE_20230221_READY_TO_BE_TOUR,-7,2023-02-21,TWICE,,concert,world_tour_announcement,TWICE announces Ready To Be world tour,2023-02-21,2023-02-21,2023-03-03,positive,4.0,11,C_platform_data,positive_concert
2023-02-13,JYP,035900.KQ,73300.0,74800.0,72600.0,72800.0,70846.703125,812,-0.0068211936486518,-0.015657174226364968,0.008835980577713167,TWICE_20230221_READY_TO_BE_TOUR,-6,2023-02-21,TWICE,,concert,world_tour_announcement,TWICE announces Ready To Be world tour,2023-02-21,2023-02-21,2023-03-03,positive,4.0,11,C_platform_data,positive_concert
2023-02-14,JYP,035900.KQ,73300.0,73300.0,71700.0,73200.0,71235.96875,3313,0.005494477623231,0.027149618067890697,-0.021655140444659698,TWICE_20230221_READY_TO_BE_TOUR,-5,2023-02-21,TWICE,,concert,world_tour_announcement,TWICE announces Ready To Be world tour,2023-02-21,2023-02-21,2023-03-03,positive,4.0,11,C_platform_data,positive_concert
2023-02-15,JYP,035900.KQ,73600.0,73700.0,71100.0,71700.0,69776.2109375,1663,-0.0204918644066309,-0.0022032243575644678,-0.018288640049066433,TWICE_20230221_READY_TO_BE_TOUR,-4,2023-02-21,TWICE,,concert,world_tour_announcement,TWICE announces Ready To Be world tour,2023-02-21,2023-02-21,2023-03-03,positive,4.0,11,C_platform_data,positive_concert
2023-02-16,JYP,035900.KQ,71800.0,72500.0,71400.0,72300.0,70360.1171875,2347,0.0083682711077994,0.028453040795378498,-0.0200847696875791,TWICE_20230221_READY_TO_BE_TOUR,-3,2023-02-21,TWICE,,concert,world_tour_announcement,TWICE announces Ready To Be world tour,2023-02-21,2023-02-21,2023-03-03,positive,4.0,11,C_platform_data,positive_concert
2023-02-17,JYP,035900.KQ,71300.0,72100.0,70500.0,71800.0,69873.5234375,1021,-0.006915760937454,-0.03204830538145697,0.02513254444400297,TWICE_20230221_READY_TO_BE_TOUR,-2,2023-02-21,TWICE,,concert,world_tour_announcement,TWICE announces Ready To Be world tour,2023-02-21,2023-02-21,2023-03-03,positive,4.0,11,C_platform_data,positive_concert
2023-02-20,JYP,035900.KQ,71800.0,74900.0,71800.0,74000.0,72014.5,1796,0.0306407414020712,-0.0009389410781757678,0.031579682480246965,TWICE_20230221_READY_TO_BE_TOUR,-1,2023-02-21,TWICE,,concert,world_tour_announcement,TWICE announces Ready To Be world tour,2023-02-21,2023-02-21,2023-03-03,positive,4.0,11,C_platform_data,positive_concert
2023-02-21,JYP,035900.KQ,74000.0,74400.0,72300.0,73000.0,71041.328125,2452,-0.0135135545619284,0.004702372791426233,-0.018215927353354634,TWICE_20230221_READY_TO_BE_TOUR,0,2023-02-21,TWICE,,concert,world_tour_announcement,TWICE announces Ready To Be world tour,2023-02-21,2023-02-21,2023-03-03,positive,4.0,11,C_platform_data,positive_concert
2023-02-22,JYP,035900.KQ,74100.0,77600.0,73600.0,76000.0,73960.8359375,6492,0.0410959069819614,0.007483637972632201,0.033612269009329204,TWICE_20230221_READY_TO_BE_TOUR,1,2023-02-21,TWICE,,concert,world_tour_announcement,TWICE announces Ready To Be world tour,2023-02-21,2023-02-21,2023-03-03,positive,4.0,11,C_platform_data,positive_concert
2023-02-23,JYP,035900.KQ,76000.0,76500.0,73700.0,76300.0,74252.78125,2084,0.0039472960087512,0.0161480752632318,-0.012200779254480598,TWICE_20230221_READY_TO_BE_TOUR,2,2023-02-21,TWICE,,concert,world_tour_announcement,TWICE announces Ready To Be world tour,2023-02-21,2023-02-21,2023-03-03,positive,4.0,11,C_platform_data,positive_concert
2023-02-24,JYP,035900.KQ,76400.0,76700.0,75000.0,75900.0,73863.515625,7948,-0.0052424383093394,-0.032319932970952,0.027077494661612602,TWICE_20230221_READY_TO_BE_TOUR,3,2023-02-21,TWICE,,concert,world_tour_announcement,TWICE announces Ready To Be world tour,2023-02-21,2023-02-21,2023-03-03,positive,4.0,11,C_platform_data,positive_concert
2023-02-27,JYP,035900.KQ,75300.0,76800.0,74900.0,76100.0,74058.15625,234522,0.0026351389228231,0.0016379758828205667,0.0009971630400025333,TWICE_20230221_READY_TO_BE_TOUR,4,2023-02-21,TWICE,,concert,world_tour_announcement,TWICE announces Ready To Be world tour,2023-02-21,2023-02-21,2023-03-03,positive,4.0,11,C_platform_data,positive_concert
2023-02-28,JYP,035900.KQ,76600.0,79500.0,76000.0,78700.0,76588.390625,440422,0.0341655059094183,0.05051696807870776,-0.016351462169289455,TWICE_20230221_READY_TO_BE_TOUR,5,2023-02-21,TWICE,,concert,world_tour_announcement,TWICE announces Ready To Be world tour,2023-02-21,2023-02-21,2023-03-03,positive,4.0,11,C_platform_data,positive_concert
2023-03-02,JYP,035900.KQ,78700.0,79100.0,77000.0,77500.0,75420.5859375,321114,-0.0152478029368435,0.0015929861259129,-0.0168407890627564,TWICE_20230221_READY_TO_BE_TOUR,6,2023-02-21,TWICE,,concert,world_tour_announcement,TWICE announces Ready To Be world tour,2023-02-21,2023-02-21,2023-03-03,positive,4.0,11,C_platform_data,positive_concert
2023-03-03,JYP,035900.KQ,77900.0,78000.0,75700.0,77500.0,75420.5859375,333365,0.0,0.0015191618510884666,-0.0015191618510884666,TWICE_20230221_READY_TO_BE_TOUR,7,2023-02-21,TWICE,,concert,world_tour_announcement,TWICE announces Ready To Be world tour,2023-02-21,2023-02-21,2023-03-03,positive,4.0,11,C_platform_data,positive_concert
2023-03-06,JYP,035900.KQ,77200.0,77800.0,75200.0,76700.0,74642.0546875,495800,-0.0103225298547158,0.010732145084553201,-0.021054674939269002,TWICE_20230221_READY_TO_BE_TOUR,8,2023-02-21,TWICE,,concert,world_tour_announcement,TWICE announces Ready To Be world tour,2023-02-21,2023-02-21,2023-03-03,positive,4.0,11,C_platform_data,positive_concert
2023-03-07,JYP,035900.KQ,77600.0,80000.0,77000.0,77900.0,75809.859375,548056,0.0156453984605486,0.057885882973329535,-0.04224048451278094,TWICE_20230221_READY_TO_BE_TOUR,9,2023-02-21,TWICE,,concert,world_tour_announcement,TWICE announces Ready To Be world tour,2023-02-21,2023-02-21,2023-03-03,positive,4.0,11,C_platform_data,positive_concert
2023-03-08,JYP,035900.KQ,78700.0,81300.0,78100.0,80000.0,77853.515625,615694,0.0269576578409265,0.004094259881002903,0.0228633979599236,TWICE_20230221_READY_TO_BE_TOUR,10,2023-02-21,TWICE,,concert,world_tour_announcement,TWICE announces Ready To Be world tour,2023-02-21,2023-02-21,2023-03-03,positive,4.0,11,C_platform_data,positive_concert
2023-04-10,JYP,035900.KQ,77700.0,77700.0,75800.0,76400.0,74350.1015625,219876,-0.0103626436533591,-0.003887132231006167,-0.006475511422352934,TWICE_20230424_METLIFE_SOLDOUT,-10,2023-04-24,TWICE,,concert,stadium_sold_out,TWICE sells out MetLife Stadium concert,2023-04-24,2023-04-24,2023-05-01,positive,4.0,8,B_korean_news,positive_concert
2023-04-11,JYP,035900.KQ,76500.0,77300.0,75600.0,76600.0,74544.734375,181235,0.0026177881187745,0.009871866960021099,-0.007254078841246599,TWICE_20230424_METLIFE_SOLDOUT,-9,2023-04-24,TWICE,,concert,stadium_sold_out,TWICE sells out MetLife Stadium concert,2023-04-24,2023-04-24,2023-05-01,positive,4.0,8,B_korean_news,positive_concert
2023-04-12,JYP,035900.KQ,76400.0,77100.0,75000.0,75900.0,73863.515625,237099,-0.0091383885892343,0.012103878628825566,-0.021242267218059864,TWICE_20230424_METLIFE_SOLDOUT,-8,2023-04-24,TWICE,,concert,stadium_sold_out,TWICE sells out MetLife Stadium concert,2023-04-24,2023-04-24,2023-05-01,positive,4.0,8,B_korean_news,positive_concert
2023-04-13,JYP,035900.KQ,76500.0,81200.0,76500.0,80600.0,78437.4140625,1227532,0.0619236492982728,0.0465542418247774,0.015369407473495397,TWICE_20230424_METLIFE_SOLDOUT,-7,2023-04-24,TWICE,,concert,stadium_sold_out,TWICE sells out MetLife Stadium concert,2023-04-24,2023-04-24,2023-05-01,positive,4.0,8,B_korean_news,positive_concert
2023-04-14,JYP,035900.KQ,82400.0,87700.0,82000.0,85000.0,82719.3515625,1110757,0.0545904980573186,0.03150256534436974,0.023087932712948865,TWICE_20230424_METLIFE_SOLDOUT,-6,2023-04-24,TWICE,,concert,stadium_sold_out,TWICE sells out MetLife Stadium concert,2023-04-24,2023-04-24,2023-05-01,positive,4.0,8,B_korean_news,positive_concert
2023-04-17,JYP,035900.KQ,86500.0,89000.0,85400.0,88300.0,85930.8046875,503184,0.0388234804110321,0.004357929326066967,0.03446555108496513,TWICE_20230424_METLIFE_SOLDOUT,-5,2023-04-24,TWICE,,concert,stadium_sold_out,TWICE sells out MetLife Stadium concert,2023-04-24,2023-04-24,2023-05-01,positive,4.0,8,B_korean_news,positive_concert
2023-04-18,JYP,035900.KQ,88300.0,91500.0,87200.0,87800.0,85444.2265625,502716,-0.0056624411556427,-0.014322696221207935,0.008660255065565236,TWICE_20230424_METLIFE_SOLDOUT,-4,2023-04-24,TWICE,,concert,stadium_sold_out,TWICE sells out MetLife Stadium concert,2023-04-24,2023-04-24,2023-05-01,positive,4.0,8,B_korean_news,positive_concert
2023-04-19,JYP,035900.KQ,88200.0,88600.0,86700.0,88000.0,85638.859375,250351,0.0022778930810221,-0.009533411742573434,0.011811304823595534,TWICE_20230424_METLIFE_SOLDOUT,-3,2023-04-24,TWICE,,concert,stadium_sold_out,TWICE sells out MetLife Stadium concert,2023-04-24,2023-04-24,2023-05-01,positive,4.0,8,B_korean_news,positive_concert
2023-04-20,JYP,035900.KQ,88800.0,89300.0,85300.0,86300.0,83984.4765625,550265,-0.0193181322658175,-0.005585696722173568,-0.013732435543643933,TWICE_20230424_METLIFE_SOLDOUT,-2,2023-04-24,TWICE,,concert,stadium_sold_out,TWICE sells out MetLife Stadium concert,2023-04-24,2023-04-24,2023-05-01,positive,4.0,8,B_korean_news,positive_concert
2023-04-21,JYP,035900.KQ,86200.0,86800.0,83600.0,85700.0,83400.578125,344010,-0.0069524567086569,-0.024356053646798867,0.017403596938141967,TWICE_20230424_METLIFE_SOLDOUT,-1,2023-04-24,TWICE,,concert,stadium_sold_out,TWICE sells out MetLife Stadium concert,2023-04-24,2023-04-24,2023-05-01,positive,4.0,8,B_korean_news,positive_concert
2023-04-24,JYP,035900.KQ,85600.0,87400.0,84800.0,86100.0,83789.84375,281343,0.0046674211828192,0.03068343908386033,-0.026016017901041133,TWICE_20230424_METLIFE_SOLDOUT,0,2023-04-24,TWICE,,concert,stadium_sold_out,TWICE sells out MetLife Stadium concert,2023-04-24,2023-04-24,2023-05-01,positive,4.0,8,B_korean_news,positive_concert
